movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
593,11801,4.0,914386441,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,497,25,356,110,280,7,1991,6.59,4.29,1.50,Drama,Romance,War,Comedy,Action
36,11801,5.0,914387353,1,1995,Crime,Drama,"",4547,3.94,0.90,527,296,593,497,25,13,1992,4.81,3.85,1.57,Drama,Romance,Thriller,Crime,War
493,28023,5.0,914400448,1,1993,Action,Crime,Drama,765,3.63,0.93,608,714,246,318,481,100,1993,6.23,3.12,0.91,Drama,Comedy,Romance,Thriller,Crime
593,23,4.0,914457720,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,318,"","","","",2,1994,0.00,3.50,2.12,Crime,Drama,"","",""
50,23,5.0,914457721,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,593,318,"","","",3,1993,1.73,3.67,1.53,Crime,Thriller,Horror,Drama,""
508,23,5.0,914458147,1,1993,Drama,"","",4185,3.83,0.87,866,110,608,555,293,18,1994,1.36,4.44,0.86,Drama,Thriller,Crime,Comedy,Action
34,11840,4.0,914663243,1,1995,Children,Drama,"",7042,3.63,1.11,1,260,457,150,919,8,1985,19.87,3.88,1.36,Adventure,Fantasy,Children,Action,Sci-Fi
367,11840,4.0,914664627,1,1994,Action,Comedy,Crime,7577,3.16,1.00,141,345,356,337,34,13,1989,15.83,4.00,1.08,Drama,Adventure,Comedy,Children,Fantasy
902,4553,4.0,914751544,1,1961,Drama,Romance,"",2112,3.85,0.92,916,914,920,"","",8,1976,22.08,3.12,1.64,Romance,Drama,Comedy,Musical,War
356,4553,4.0,914751665,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,915,902,916,914,920,10,1972,21.10,3.40,1.58,Romance,Drama,Comedy,Musical,War
57,4553,4.0,914752174,1,1995,Drama,"","",551,3.33,0.97,539,708,356,915,902,15,1979,20.05,3.60,1.40,Romance,Drama,Comedy,War,Musical
140,4553,4.0,914752661,1,1996,Drama,Romance,"",1103,3.29,1.03,440,550,289,207,224,32,1986,16.17,4.12,1.16,Romance,Comedy,Drama,War,Thriller
237,4553,4.0,914752736,1,1995,Comedy,Romance,"",1411,3.20,0.90,270,195,852,140,440,37,1987,15.31,4.11,1.10,Romance,Comedy,Drama,War,Thriller
64,4553,2.0,914752800,0,1996,Comedy,Romance,"",465,2.82,0.99,691,237,270,195,852,39,1987,15.01,4.10,1.07,Romance,Comedy,Drama,War,Thriller
266,4553,4.0,914752867,1,1994,Drama,Romance,War,3492,3.48,1.03,236,691,237,270,195,42,1988,14.58,4.05,1.10,Romance,Comedy,Drama,War,Action
779,4553,5.0,914752910,1,1997,Drama,Romance,"",131,2.86,1.10,266,236,691,237,270,45,1988,14.16,4.00,1.09,Romance,Comedy,Drama,War,Action
163,15168,3.0,914930039,0,1995,Action,Romance,Western,3058,3.44,0.94,50,457,"","","",3,1994,1.15,4.33,1.15,Thriller,Mystery,Crime,"",""
733,15168,4.0,914930249,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,861,161,280,589,150,14,1992,5.14,3.86,0.95,Thriller,Crime,Drama,Action,Sci-Fi
10,15168,2.0,914930250,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,474,733,861,161,280,17,1993,4.75,3.82,0.88,Thriller,Action,Crime,Drama,Adventure
350,15168,3.0,914930380,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,292,454,230,70,474,28,1993,3.76,3.50,0.96,Thriller,Drama,Action,Crime,Sci-Fi
802,15168,3.0,914930663,0,1996,Drama,Romance,"",2710,3.46,0.97,440,7,356,292,454,38,1993,3.27,3.45,0.86,Thriller,Drama,Action,Comedy,Crime
198,15168,2.0,914930742,0,1995,Action,Crime,Drama,1988,3.40,0.98,708,852,440,7,356,43,1994,3.12,3.44,0.88,Thriller,Drama,Comedy,Action,Romance
253,15168,3.0,914931170,0,1994,Drama,Horror,"",6010,3.50,0.94,799,517,196,780,480,64,1994,2.64,3.27,0.91,Thriller,Drama,Action,Comedy,Sci-Fi
21,15168,3.0,914931557,0,1995,Comedy,Crime,Thriller,5164,3.58,0.93,1,110,799,517,196,77,1994,2.45,3.22,0.90,Thriller,Drama,Action,Comedy,Sci-Fi
259,15168,2.0,914931734,0,1995,Crime,Drama,Thriller,451,3.08,0.82,431,588,1,110,799,85,1994,2.36,3.20,0.88,Thriller,Drama,Action,Comedy,Adventure
251,9087,3.0,914971685,0,1995,Action,"","",84,3.14,1.02,42,303,748,329,517,77,1988,15.02,3.31,1.11,Action,Thriller,Drama,Adventure,Romance
608,9087,5.0,914973091,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,318,527,34,858,260,98,1989,13.68,3.35,1.20,Action,Drama,Thriller,Adventure,Romance
593,9087,5.0,914973171,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,608,318,527,34,100,1989,13.58,3.38,1.21,Action,Drama,Thriller,Adventure,Romance
32,9087,4.0,914973201,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,593,296,608,318,527,100,1989,13.56,3.41,1.21,Action,Thriller,Drama,Adventure,Crime
194,9087,4.0,914973788,1,1995,Comedy,Drama,"",1285,3.83,0.87,151,431,647,16,293,100,1990,11.58,3.50,1.24,Drama,Action,Thriller,Crime,Adventure
337,9087,5.0,914973913,1,1993,Drama,"","",3889,3.76,0.86,628,253,194,151,431,100,1991,10.58,3.49,1.24,Drama,Action,Thriller,Crime,Adventure
249,9087,4.0,914973992,1,1994,Drama,Romance,"",1090,3.71,0.90,266,562,11,337,628,100,1991,9.96,3.54,1.26,Drama,Action,Thriller,Crime,Adventure
412,9087,1.0,914974880,0,1993,Drama,"","",998,3.57,0.93,159,272,640,481,524,100,1994,3.11,3.42,1.31,Drama,Thriller,Action,Crime,Romance
193,9087,1.0,914974956,0,1995,Drama,"","",1579,2.24,1.19,159,272,640,481,524,100,1994,3.10,3.38,1.32,Drama,Thriller,Crime,Action,Romance
924,9087,4.0,914975531,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,159,272,640,481,524,100,1994,3.08,3.34,1.32,Drama,Crime,Thriller,Action,Romance
919,9087,5.0,914975755,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,909,924,159,272,640,100,1993,5.26,3.36,1.33,Drama,Crime,Thriller,Action,Romance
356,9087,5.0,914975951,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,1,745,908,961,919,100,1991,10.02,3.47,1.34,Drama,Crime,Thriller,Action,Comedy
539,9087,4.0,914976600,1,1993,Comedy,Drama,Romance,6177,3.50,0.97,52,597,125,952,223,100,1991,11.11,3.58,1.35,Drama,Comedy,Crime,Thriller,Romance
342,9087,5.0,914976665,1,1994,Comedy,"","",2568,3.52,1.02,539,52,597,125,952,100,1991,11.11,3.60,1.34,Drama,Comedy,Crime,Romance,Thriller
348,9087,2.0,914976884,0,1994,Comedy,"","",1744,3.72,0.89,551,441,342,539,52,100,1991,11.10,3.58,1.33,Drama,Comedy,Romance,Crime,Thriller
537,9087,3.0,914977255,0,1994,Drama,"","",758,3.17,0.88,276,719,585,586,3,100,1991,10.84,3.46,1.29,Drama,Comedy,Romance,Thriller,Crime
415,9087,3.0,914977654,0,1993,Comedy,Thriller,"",720,2.82,0.90,231,344,276,719,585,100,1991,10.85,3.14,1.31,Comedy,Drama,Romance,Adventure,Thriller
432,9087,2.0,914977706,0,1994,Adventure,Comedy,Western,2737,2.74,0.94,231,344,276,719,585,100,1991,10.86,3.11,1.29,Comedy,Drama,Romance,Adventure,Children
429,9087,1.0,914978029,0,1994,Comedy,"","",320,2.33,1.17,231,344,276,719,585,100,1991,10.87,2.88,1.29,Comedy,Drama,Romance,Adventure,Children
291,9087,2.0,914979490,0,1996,Drama,Thriller,"",145,2.33,1.04,490,89,930,482,47,100,1991,10.21,2.86,1.26,Comedy,Romance,Thriller,Drama,Mystery
362,9087,2.0,914979898,0,1994,Adventure,Children,Romance,1657,3.38,0.96,547,490,89,930,482,100,1992,9.66,2.78,1.20,Comedy,Thriller,Romance,Drama,Mystery
783,9087,2.0,914981625,0,1996,Animation,Children,Drama,2215,3.25,1.09,364,595,914,951,547,100,1991,11.29,2.77,1.20,Comedy,Romance,Thriller,Drama,Adventure
999,9087,4.0,914981970,1,1996,Crime,Film-Noir,"",707,3.34,0.89,364,595,914,951,547,100,1991,10.72,2.70,1.20,Comedy,Romance,Thriller,Drama,Mystery
590,785,5.0,915016937,1,1990,Adventure,Drama,Western,9497,3.72,0.97,260,832,904,"","",3,1975,21.03,4.67,0.58,Thriller,Action,Sci-Fi,Adventure,Mystery
745,785,5.0,915017610,1,1995,Animation,Children,Comedy,2625,4.16,0.91,62,596,590,260,832,9,1972,22.14,3.78,1.48,Thriller,Adventure,Drama,Action,Sci-Fi
21,17464,4.0,915028238,1,1995,Comedy,Crime,Thriller,5164,3.58,0.93,10,708,337,480,589,28,1993,1.67,4.36,0.68,Romance,Comedy,Drama,Thriller,Action
552,17464,4.0,915028269,1,1993,Action,Adventure,Comedy,2769,3.22,0.92,2,21,10,708,337,30,1994,1.63,4.33,0.66,Romance,Comedy,Drama,Thriller,Adventure
509,23579,3.0,915028409,0,1993,Drama,Romance,"",3720,3.71,1.05,11,17,356,7,"",4,1994,0.50,4.75,0.50,Romance,Drama,Comedy,War,""
265,23579,5.0,915028409,1,1992,Drama,Fantasy,Romance,2622,3.89,0.98,11,17,356,7,"",5,1994,0.89,4.40,0.89,Romance,Drama,Comedy,War,""
140,23579,5.0,915028664,1,1996,Drama,Romance,"",1103,3.29,1.03,168,122,342,377,380,33,1994,1.49,4.15,1.00,Romance,Comedy,Drama,Action,Thriller
498,23579,3.0,915028716,0,1993,Drama,Romance,"",87,2.70,1.06,289,237,266,207,140,39,1994,1.41,4.21,0.98,Romance,Comedy,Drama,Action,Thriller
112,17464,4.0,915028870,1,1995,Action,Adventure,Comedy,2577,3.41,0.95,861,552,2,21,10,33,1993,1.60,4.27,0.67,Comedy,Romance,Thriller,Drama,Action
153,17464,4.0,915028968,1,1995,Action,Adventure,Comedy,7100,2.89,0.95,112,861,552,2,21,35,1994,1.57,4.23,0.69,Comedy,Romance,Action,Thriller,Adventure
920,25399,4.0,915113766,1,1939,Drama,Romance,War,3103,3.82,1.10,527,750,899,858,260,7,1966,15.12,3.71,0.76,War,Drama,Comedy,Action,Sci-Fi
903,25399,3.0,915114155,0,1958,Drama,Mystery,Romance,3051,4.13,0.81,954,919,920,527,750,13,1958,19.78,3.62,0.65,Drama,War,Romance,Adventure,Musical
945,25399,3.0,915114648,0,1935,Comedy,Musical,Romance,472,4.01,0.84,923,954,919,920,527,21,1958,20.06,3.38,0.67,Drama,War,Romance,Adventure,Mystery
318,22190,5.0,915212932,1,1994,Crime,Drama,"",13826,4.45,0.72,216,671,471,110,457,33,1993,5.49,3.97,1.13,Comedy,Drama,Thriller,Crime,Action
906,22576,4.0,915220038,1,1944,Drama,Thriller,"",474,4.03,0.79,593,300,527,858,922,13,1966,20.98,4.92,0.28,Drama,Romance,Thriller,Adventure,Crime
898,22576,3.0,915220106,0,1940,Comedy,Drama,Romance,1465,4.19,0.89,906,593,300,527,858,14,1965,21.07,4.86,0.36,Drama,Thriller,Romance,Adventure,Crime
595,22576,3.0,915220646,0,1991,Animation,Children,Fantasy,7539,3.65,0.98,446,899,933,912,111,23,1960,20.80,4.70,0.56,Drama,Romance,Thriller,Crime,Adventure
541,22576,5.0,915220686,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,902,446,899,933,912,25,1961,20.83,4.60,0.65,Drama,Romance,Thriller,Crime,Adventure
969,22576,5.0,915220840,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,457,235,541,902,446,28,1964,21.59,4.64,0.62,Drama,Romance,Thriller,Crime,Adventure
342,22576,4.0,915224179,1,1994,Comedy,"","",2568,3.52,1.02,780,588,500,364,155,70,1973,22.12,4.27,0.78,Drama,Romance,Thriller,Adventure,Comedy
481,22576,3.0,915226873,0,1993,Drama,Thriller,"",1182,3.32,0.92,454,468,458,892,594,80,1975,22.21,4.19,0.78,Drama,Romance,Thriller,Adventure,Comedy
110,25923,5.0,915369915,1,1995,Action,Drama,War,11637,4.04,0.97,953,318,589,296,593,14,1984,18.30,4.29,1.07,Drama,Thriller,Crime,Action,Sci-Fi
457,24230,3.0,915383981,0,1993,Thriller,"","",10736,3.97,0.78,858,903,608,318,898,19,1973,22.97,4.00,0.82,Drama,Romance,Thriller,Crime,Comedy
265,24230,3.0,915387551,0,1992,Drama,Fantasy,Romance,2622,3.89,0.98,21,571,750,110,1,32,1979,21.41,3.94,0.80,Drama,Comedy,Thriller,Crime,Romance
233,24230,4.0,915388403,1,1994,Drama,"","",740,3.52,1.05,800,508,969,509,34,43,1980,20.91,3.88,0.73,Drama,Comedy,Romance,Thriller,Adventure
953,27810,3.0,915389523,0,1946,Drama,Fantasy,Romance,3081,4.04,0.99,224,800,762,39,252,100,1991,11.81,3.34,1.06,Romance,Comedy,Drama,Thriller,Adventure
500,27810,5.0,915389729,1,1993,Comedy,Drama,"",7349,3.39,0.96,558,608,17,224,800,100,1991,10.85,3.34,1.08,Romance,Comedy,Drama,Thriller,Adventure
110,9613,5.0,915394821,1,1995,Action,Drama,War,11637,4.04,0.97,260,480,457,390,"",4,1982,13.61,4.25,0.50,Action,Sci-Fi,Thriller,Adventure,Crime
780,9613,4.0,915395185,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,368,377,380,349,786,16,1991,8.37,3.88,0.81,Action,Thriller,Adventure,Drama,Crime
507,9613,5.0,915395338,1,1993,Crime,Drama,Thriller,700,3.52,0.89,648,780,368,377,380,18,1992,7.99,3.94,0.80,Action,Thriller,Adventure,Drama,Sci-Fi
172,9613,4.0,915395690,1,1995,Action,Sci-Fi,Thriller,2722,2.70,1.03,208,316,466,507,648,26,1992,6.71,3.85,0.78,Action,Thriller,Adventure,Sci-Fi,Drama
737,9613,4.0,915395753,1,1996,Action,Sci-Fi,"",930,2.15,1.18,172,208,316,466,507,27,1992,6.60,3.85,0.77,Action,Thriller,Adventure,Sci-Fi,Drama
788,9613,5.0,915397575,1,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,785,357,440,915,356,42,1991,10.39,3.74,0.73,Action,Thriller,Adventure,Comedy,Sci-Fi
784,9613,1.0,915398649,0,1996,Comedy,Thriller,"",3116,2.70,1.05,410,762,141,788,785,62,1992,8.66,3.52,0.88,Action,Comedy,Thriller,Adventure,Sci-Fi
318,25985,5.0,915446357,1,1994,Crime,Drama,"",13826,4.45,0.72,47,1,50,527,110,6,1994,1.03,4.17,0.75,Thriller,Mystery,War,Drama,Action
296,25985,4.0,915446391,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,318,47,1,50,527,7,1994,0.95,4.29,0.76,Drama,Thriller,Mystery,Crime,War
76,25985,3.0,915447211,0,1995,Action,Sci-Fi,Thriller,741,3.06,1.00,198,471,595,150,11,27,1994,1.46,3.89,0.85,Drama,Comedy,Crime,Thriller,Adventure
329,25985,4.0,915447234,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,198,471,595,150,11,28,1994,1.44,3.86,0.85,Drama,Comedy,Crime,Thriller,Adventure
616,19460,5.0,915478481,1,1970,Animation,Children,"",1726,3.38,0.93,48,596,594,364,595,100,1989,14.19,3.71,0.96,Drama,Thriller,Romance,Action,Comedy
996,19460,3.0,915480369,0,1996,Action,Crime,Drama,697,3.01,1.01,391,22,616,48,596,100,1989,14.32,3.72,0.96,Drama,Thriller,Romance,Action,Comedy
319,19460,4.0,915483080,1,1994,Comedy,Drama,Thriller,1592,3.78,0.88,16,346,86,391,22,100,1990,12.35,3.71,0.99,Drama,Thriller,Action,Romance,Crime
150,14936,3.0,915579555,0,1995,Adventure,Drama,IMAX,10324,3.86,0.86,356,527,296,589,318,6,1990,6.72,4.83,0.41,Drama,Action,Sci-Fi,Crime,War
32,14936,3.0,915579991,0,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,47,50,593,110,356,14,1991,6.46,4.29,1.07,Drama,Thriller,Crime,Action,War
480,14936,5.0,915580017,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,47,50,593,110,356,15,1991,6.30,4.20,1.08,Drama,Thriller,Crime,Action,War
1,14936,4.0,915580044,1,1995,Adventure,Animation,Children,10759,3.91,0.89,733,480,47,50,593,17,1991,5.99,4.29,1.05,Thriller,Action,Drama,Crime,Sci-Fi
838,12115,4.0,915807126,1,1996,Comedy,Drama,Romance,1746,3.78,0.94,898,899,914,25,17,27,1987,17.14,4.22,0.75,Adventure,Action,Romance,Drama,Thriller
357,12115,3.0,915807126,0,1994,Comedy,Romance,"",6126,3.63,0.94,838,898,899,914,25,28,1987,16.91,4.21,0.74,Adventure,Action,Romance,Drama,Comedy
915,12115,4.0,915807160,1,1954,Comedy,Romance,"",1155,3.88,0.89,838,898,899,914,25,29,1987,16.65,4.17,0.76,Adventure,Action,Romance,Drama,Comedy
7,12115,5.0,915807238,1,1995,Comedy,Romance,"",2812,3.36,0.96,933,915,838,898,899,31,1985,18.09,4.16,0.73,Adventure,Romance,Action,Drama,Comedy
945,12115,5.0,915807431,1,1935,Comedy,Musical,Romance,472,4.01,0.84,597,207,7,933,915,36,1986,17.06,4.11,0.75,Adventure,Romance,Action,Comedy,Drama
249,12115,2.0,915807565,0,1994,Drama,Romance,"",1090,3.71,0.90,252,377,440,361,539,48,1985,18.27,4.06,0.78,Romance,Adventure,Comedy,Drama,Action
339,12115,5.0,915807598,1,1995,Comedy,Romance,"",5030,3.52,0.92,236,252,377,440,361,52,1985,17.72,4.00,0.84,Romance,Comedy,Adventure,Action,Drama
499,12115,2.0,915807844,0,1993,Comedy,Romance,"",84,2.70,0.84,289,339,236,252,377,58,1986,17.00,3.93,0.88,Romance,Comedy,Adventure,Action,Drama
951,12115,4.0,915817019,1,1940,Comedy,Romance,"",890,4.13,0.84,497,955,908,289,339,62,1985,17.94,3.94,0.90,Romance,Comedy,Adventure,Action,Drama
719,12115,3.0,915818033,0,1996,Comedy,"","",1683,2.94,0.96,934,466,586,5,368,75,1984,18.47,3.91,0.86,Romance,Comedy,Adventure,Action,Drama
256,12115,4.0,915818059,1,1994,Comedy,Sci-Fi,"",2181,2.73,1.02,934,466,586,5,368,76,1984,18.39,3.89,0.86,Romance,Comedy,Adventure,Action,Drama
595,12115,4.0,915818811,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,938,963,520,360,370,89,1985,17.93,3.84,0.84,Comedy,Romance,Adventure,Action,Drama
589,12115,4.0,915818950,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,918,901,594,595,938,93,1984,18.96,3.86,0.83,Comedy,Romance,Adventure,Action,Drama
858,12115,3.0,915818982,0,1972,Crime,Drama,"",8996,4.35,0.86,589,918,901,594,595,94,1984,18.87,3.86,0.82,Comedy,Romance,Action,Adventure,Drama
110,12115,3.0,915819008,0,1995,Action,Drama,War,11637,4.04,0.97,457,589,918,901,594,96,1984,18.73,3.86,0.83,Comedy,Romance,Action,Adventure,Drama
474,12115,4.0,915819160,1,1993,Action,Thriller,"",4106,3.72,0.75,292,457,589,918,901,98,1984,18.60,3.86,0.82,Comedy,Romance,Action,Adventure,Drama
942,12115,4.0,915819626,1,1944,Crime,Film-Noir,Mystery,584,4.10,0.73,315,786,494,780,474,100,1985,17.95,3.80,0.83,Comedy,Romance,Action,Drama,Thriller
150,12115,5.0,915819892,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,942,315,786,494,780,100,1984,18.40,3.78,0.82,Comedy,Romance,Action,Drama,Thriller
954,12115,4.0,915819948,1,1939,Drama,"","",1241,4.00,0.87,150,942,315,786,494,100,1984,18.40,3.78,0.82,Comedy,Romance,Action,Drama,Thriller
912,12115,4.0,915819975,1,1942,Drama,Romance,"",5256,4.27,0.85,954,150,942,315,786,100,1984,18.95,3.77,0.81,Comedy,Romance,Action,Drama,Thriller
350,12115,4.0,915820550,1,1994,Drama,Mystery,Thriller,3475,3.48,0.81,832,592,943,62,953,100,1982,20.01,3.74,0.86,Romance,Comedy,Drama,Action,Thriller
911,5729,5.0,915825383,1,1963,Comedy,Crime,Mystery,936,4.10,0.75,914,902,260,50,2,97,1993,5.07,4.24,0.75,Drama,Romance,Comedy,Action,Thriller
912,5729,5.0,915825527,1,1942,Drama,Romance,"",5256,4.27,0.85,928,937,915,969,899,100,1990,12.67,4.27,0.74,Drama,Romance,Comedy,Thriller,Action
943,5729,4.0,915825527,1,1947,Drama,Fantasy,Romance,416,3.80,0.78,912,928,937,915,969,100,1989,13.54,4.28,0.74,Drama,Romance,Comedy,Thriller,Action
628,10111,4.0,915830565,1,1996,Crime,Drama,Mystery,2458,3.74,0.83,474,335,678,50,229,29,1994,1.31,3.48,0.87,Thriller,Drama,Crime,Comedy,Mystery
110,16687,5.0,916091454,1,1995,Action,Drama,War,11637,4.04,0.97,628,25,50,260,778,40,1991,9.91,3.98,0.73,Thriller,Drama,Crime,Comedy,Action
926,1633,3.0,916273555,0,1950,Drama,"","",1076,4.21,0.83,899,933,903,910,937,14,1958,5.59,4.00,0.96,Romance,Comedy,Thriller,Mystery,Drama
653,13518,4.0,916296839,1,1996,Action,Adventure,Fantasy,3148,3.22,0.97,786,780,316,288,353,19,1994,1.38,3.32,1.11,Thriller,Action,Crime,Adventure,Sci-Fi
541,2978,4.0,916322205,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,922,913,590,904,931,25,1969,22.92,3.36,1.11,Thriller,Romance,Mystery,Film-Noir,Crime
527,22489,5.0,916326074,1,1993,Drama,War,"",11017,4.30,0.83,265,"","","","",2,1993,1.41,4.00,1.41,Romance,Fantasy,Drama,"",""
356,22489,5.0,916326430,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,150,457,1,34,337,9,1994,1.32,4.11,0.78,Drama,Adventure,Fantasy,Children,Thriller
497,22489,4.0,916326666,1,1993,Comedy,Romance,"",3047,3.88,0.91,380,364,356,150,457,12,1994,1.13,4.17,0.72,Drama,Adventure,Romance,Children,Comedy
608,27949,4.0,916364490,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,47,110,593,"","",3,1993,2.31,5.00,0.00,Thriller,Action,Horror,Mystery,Crime
628,27949,4.0,916365068,1,1996,Crime,Drama,Mystery,2458,3.74,0.83,34,161,608,47,110,8,1994,1.51,4.12,0.83,Thriller,Drama,Crime,War,Action
6,27949,3.0,916365219,0,1995,Action,Crime,Thriller,5245,3.84,0.86,628,34,161,608,47,9,1994,1.50,4.11,0.78,Thriller,Drama,Crime,Mystery,War
913,2983,5.0,916374621,1,1941,Film-Noir,Mystery,"",2720,4.17,0.83,509,428,590,920,529,82,1990,13.04,3.49,0.85,Drama,Crime,Thriller,Comedy,Romance
608,15619,4.0,916404169,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,296,529,994,32,150,9,1985,18.01,4.33,0.50,Drama,Crime,Thriller,Comedy,Sci-Fi
924,15619,4.0,916404348,1,1968,Adventure,Drama,Sci-Fi,5530,3.95,1.05,800,36,111,300,608,16,1985,17.74,4.19,0.66,Drama,Crime,Thriller,Comedy,Mystery
372,15619,4.0,916404782,1,1994,Comedy,Drama,Romance,1799,3.25,0.91,919,81,590,562,25,26,1985,17.67,4.15,0.67,Drama,Crime,Thriller,Adventure,Comedy
247,15619,4.0,916405650,1,1994,Crime,Drama,"",1650,3.85,0.90,175,280,45,507,893,46,1989,13.93,3.89,0.71,Drama,Crime,Thriller,Comedy,Romance
647,15619,3.0,916405787,0,1996,Action,Crime,Drama,1719,3.57,0.84,322,155,247,175,280,50,1990,13.42,3.90,0.71,Drama,Crime,Thriller,Comedy,Romance
160,15619,2.0,916406319,0,1995,Action,Adventure,Mystery,3235,2.60,1.01,648,337,161,72,431,66,1991,11.81,3.70,0.82,Drama,Crime,Thriller,Comedy,Adventure
457,2978,5.0,916417684,1,1993,Thriller,"","",10736,3.97,0.78,260,858,541,922,913,29,1971,21.87,3.41,1.05,Thriller,Romance,Mystery,Crime,Drama
356,3586,4.0,916455295,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,172,426,780,24,329,19,1994,1.34,3.53,1.12,Sci-Fi,Action,Thriller,Adventure,Drama
34,3586,4.0,916455356,1,1995,Children,Drama,"",7042,3.63,1.11,380,356,172,426,780,21,1994,1.27,3.62,1.12,Action,Sci-Fi,Thriller,Adventure,Drama
262,3586,4.0,916456119,1,1995,Children,Drama,"",923,3.76,0.92,150,2,60,653,339,34,1994,1.11,3.68,1.07,Action,Adventure,Sci-Fi,Thriller,Drama
224,3586,4.0,916456643,1,1995,Comedy,Drama,Romance,1882,3.46,0.93,832,337,529,647,491,48,1994,1.28,3.73,0.98,Drama,Action,Thriller,Adventure,Sci-Fi
350,3586,5.0,916456680,1,1994,Drama,Mystery,Thriller,3475,3.48,0.81,224,832,337,529,647,50,1994,1.27,3.72,0.97,Drama,Action,Thriller,Adventure,Comedy
648,3586,4.0,916457499,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,517,551,364,196,382,62,1994,1.24,3.76,0.97,Drama,Action,Thriller,Adventure,Sci-Fi
150,17720,5.0,916512725,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,595,356,343,527,"",4,1993,1.71,4.50,0.58,Romance,Children,War,Drama,Musical
691,17720,3.0,916513115,0,1996,Comedy,Romance,"",254,3.12,1.04,62,529,34,1,457,13,1993,1.49,4.46,0.66,Drama,Children,Adventure,Thriller,Romance
440,17720,4.0,916513577,1,1993,Comedy,Romance,"",4180,3.60,0.81,219,780,86,986,339,21,1994,1.51,4.14,0.96,Drama,Adventure,Children,Action,Thriller
733,17720,5.0,916513577,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,440,219,780,86,986,22,1994,1.50,4.14,0.94,Drama,Adventure,Children,Romance,Comedy
524,17720,5.0,916513764,1,1993,Drama,"","",1697,3.54,0.95,509,588,733,440,219,28,1994,1.54,4.04,0.92,Drama,Adventure,Children,Romance,Comedy
261,17720,5.0,916513857,1,1994,Drama,"","",2233,3.63,0.95,337,364,524,509,588,32,1994,1.47,4.06,0.98,Drama,Adventure,Children,Romance,Comedy
39,17720,3.0,916513857,0,1995,Comedy,Romance,"",5741,3.42,0.98,261,337,364,524,509,33,1994,1.45,4.09,0.98,Drama,Adventure,Children,Romance,Comedy
934,22489,4.0,916514398,1,1950,Comedy,"","",857,3.52,0.90,551,144,914,497,380,16,1992,7.56,4.31,0.70,Drama,Comedy,Romance,Adventure,Children
719,17720,2.0,916514575,0,1996,Comedy,"","",1683,2.94,0.96,531,837,292,5,317,57,1994,1.43,3.86,0.97,Drama,Children,Comedy,Adventure,Thriller
852,17720,3.0,916514810,0,1996,Comedy,Drama,Romance,2262,3.20,0.92,539,104,239,313,351,64,1994,1.40,3.84,1.04,Drama,Comedy,Children,Romance,Adventure
830,17720,5.0,916515070,1,1996,Comedy,"","",1484,3.05,1.07,238,89,454,586,367,76,1994,1.43,3.80,1.05,Drama,Comedy,Children,Adventure,Romance
27,17720,5.0,916515125,1,1995,Children,Drama,"",366,3.45,0.90,146,140,648,830,238,80,1994,1.43,3.84,1.04,Drama,Comedy,Children,Adventure,Romance
745,22489,4.0,916515640,1,1995,Animation,Children,Comedy,2625,4.16,0.91,141,597,440,671,934,26,1990,10.31,3.96,0.96,Comedy,Drama,Romance,Adventure,Children
